EntrezID	D_Ctrl_R1	D_TGFb_R1	D_Ctrl_R2	D_TGFb_R2	Hes_Ctrl_R1	Hes_TGFb_R1	Hes_Ctrl_R2	Hes_TGFb_R2	Hil_Ctrl_R1	Hil_Ctrl_R2	Hil_Ctrl_R3	Hil_TGFb_R1	Hil_TGFb_R2	Hil_TGFb_R3	M_Ctrl_R1	M_Ctrl_R2	M_Ctrl_R3	M_TGFb_R1	M_TGFb_R2	M_TGFb_R3	K_Ctrl_R1	K_Ctrl_R2	K_Ctrl_R3	K_TGFb_R1	K_TGFb_R2	K_TGFb_R3	S_A_Ctrl_R1	S_A_Ctrl_R2	S_A_Ctrl_R3	S_A_TGFb_R1	S_A_TGFb_R2	S_A_TGFb_R3
114	4.204754719	4.187403352	4.135478313	4.213548531	4.885124568	4.88613892	4.606355552	4.559415692	5.541226096	5.567506265	5.582170856	5.546699452	5.645403918	5.641530612	4.248906705	4.148306875	4.084343455	4.295937387	4.221128543	4.240830356	5.641258232	5.318186822	4.990787735	5.014718724	5.306486934	4.754549242	3.520061678	4.082609731	4.202855582	4.102226493	4.361871452	4.584253276
115	4.724363711	4.811106351	5.105223073	4.94641247	6.045146384	6.043758832	5.984346312	6.379808072	6.768011342	6.862648149	6.916229436	6.477750453	6.56009336	6.80727667	8.071550206	7.907257385	8.413307389	7.004767907	6.351091388	6.772451271	7.980061482	8.160771643	8.240122899	7.949901769	7.595780711	7.829284733	8.331304915	8.389520825	8.408203055	7.761543592	7.675392206	7.619981488
116	4.224689317	4.278173212	4.219800409	4.28424834	3.963334639	3.78017235	3.849080473	3.802950665	6.06784362	6.119773558	6.101757975	6.136648252	6.201170575	6.222205755	4.254237135	4.054363205	4.215828024	4.543557276	4.285385271	4.115760403	4.695091999	4.4973875	4.305867414	4.646122244	4.751515363	4.578111812	3.494501032	3.595777078	3.348178894	3.608162307	3.708599078	3.406761118
117	4.630824855	4.584645993	4.518335669	4.495880952	4.66538488	4.434995468	4.541745405	4.322285603	5.653501136	5.564230733	5.658378591	5.746142303	5.63758315	5.665038086	4.414739468	4.258577901	4.409708738	4.606512566	4.538171962	4.479647858	5.239041147	5.097525354	5.146007679	5.513308089	5.245644533	5.182731335	4.585116906	4.602850661	4.557935891	4.957282743	4.716088337	4.980077217
118	9.208986746	9.360536312	9.072709691	9.367238487	10.050553	10.25477327	10.01392912	10.23031547	11.81046142	11.89307377	11.81578426	11.62640335	11.63873404	11.49782639	9.751851801	9.693616794	9.774574346	9.589496283	9.467915545	9.406331912	9.23771112	8.87605529	9.124827401	9.327935295	9.377060201	9.385118421	4.725022213	4.758270247	4.73817401	4.592889002	4.489938966	4.485563727
119	4.304885589	4.456294095	4.348490554	4.332677047	5.888956341	6.116546815	5.793518412	6.087361664	5.521254901	5.518471332	5.38203911	5.494332928	5.529539079	5.623672008	4.349382376	4.591206803	4.360116867	4.420284682	4.338647885	4.206563607	7.140934333	7.545018728	6.62025826	6.749277102	6.860438529	6.776420205	8.781112775	8.85707955	8.894562233	9.236122563	9.240513413	9.303936952
120	5.896179621	5.629293086	5.945731416	5.867688833	9.044981153	9.153425235	9.374350709	9.481728581	8.008885614	8.120155908	8.064328338	7.839360837	7.846176446	7.890018394	10.77938563	10.87397523	10.75364798	10.12492758	10.02572864	10.06175778	9.989921049	9.471656029	10.10082209	11.07683229	10.8857577	10.86361156	8.213013583	8.284445932	8.248333059	10.03785443	10.07109666	10.02606994
123	4.192864563	4.237487407	4.269609579	4.237177916	3.88026953	3.770548649	4.047329567	3.838628083	10.81545364	11.02422351	10.90217314	9.99749993	9.866194173	9.817950014	8.221388271	8.203006922	8.155124443	8.009060914	7.992387306	7.930691009	8.651401114	8.451264563	8.798409078	8.023634043	8.224366651	7.992032259	9.207790221	9.216499638	9.401419831	7.709197152	7.92933362	7.804478708
124	5.68319635	4.23242548	5.780729309	4.176455215	3.742892417	3.542723345	3.584150311	3.634712882	5.656189997	5.561779028	5.587488604	5.509406393	5.698120565	5.555612268	3.741558558	3.822412299	3.682695198	3.663216003	3.697196859	3.629367393	4.321449133	4.807541756	4.573512211	4.236217776	4.212414137	4.118972693	2.934845249	2.802807034	2.983199517	2.926623243	2.880369244	3.025373018
126	5.56813321	4.550866097	5.734166574	4.482596569	3.742892417	3.504618839	3.729117624	3.583864396	5.549595456	5.553145449	5.62166533	5.523660257	5.62558526	5.498760304	3.781285145	3.876983015	3.789282764	4.046361013	4.033021468	3.950053533	6.501583816	7.661240365	7.826910981	4.678295941	4.85738707	4.55837423	4.207511105	4.139223291	4.392107413	4.293145569	4.528610587	4.034280317
128	8.737783068	8.486707416	8.777161958	8.347936057	12.18239088	12.39223197	12.22183469	12.34952541	8.031785066	7.945331573	8.13137647	7.82633494	7.746199748	7.739198711	11.12349327	11.16073695	11.07964425	11.47951183	11.4888893	11.41730718	11.29093154	11.25287095	11.42944016	11.11559182	11.13009691	11.12381704	9.943291074	9.975597936	9.94249886	9.647500393	9.861629705	9.76952864
130	4.229787766	4.168923475	4.19711057	4.131746565	4.468964283	4.424705432	4.181705011	4.426260899	5.816192039	5.684634226	5.738560691	6.1352497	5.90398504	5.932404348	4.111250026	4.206478245	4.082126423	4.017005982	4.025412265	4.095918481	6.861025131	10.2893627	9.789338383	4.780954444	5.02811304	4.728037421	3.13027929	3.170137955	3.108192789	3.177191523	3.481146294	3.318553386
131	4.154368174	4.212927389	4.200238735	4.184071746	4.583307065	4.653651198	4.71874085	4.600986183	5.57957894	5.538313123	5.624415083	5.517757691	5.490548868	5.501752483	3.919661298	3.889682771	3.949236694	3.937207211	3.940447457	3.857096975	4.416452352	4.576044071	4.376453951	4.673303341	4.600383592	4.596481488	3.81617555	3.893589002	3.943693345	3.916267158	3.941512486	3.84942326
132	8.297280951	8.035125045	8.385902919	7.956868854	8.460550265	8.996442798	8.849490097	8.807942247	7.304827497	7.327815107	7.328322336	7.832941546	7.644384794	7.798697516	11.80988599	11.82645118	11.74831896	11.88418786	11.97777344	11.90810281	9.770887837	9.396982135	9.683577794	9.435302785	9.148251653	9.100649289	10.28627276	10.2883067	10.21854932	9.855398698	9.919568196	9.982706235
133	6.61699741	7.109271147	6.89784849	7.122690552	10.38457497	10.4654655	10.46631564	10.51886447	9.969824484	9.916790299	9.853491356	8.173007978	8.111268345	7.895784418	12.76129693	12.78152283	12.73622435	12.39145116	12.38931802	12.32822747	10.71979755	9.872862159	10.14475852	10.58401019	10.2745816	10.30160461	11.66383968	11.66987165	11.74672749	6.738520584	7.47077457	7.236048038
134	4.764975941	4.707141422	4.670024269	4.781813166	5.443113988	5.241729383	5.111934304	4.922239445	9.681415509	9.660892551	9.410468671	8.737765544	8.686634093	8.593596322	5.112136262	5.147533944	5.038256197	5.37169555	5.339385795	5.307984944	5.796207588	5.673364088	5.872463878	5.627533453	5.968312173	5.538924476	4.559145148	4.834797791	4.78129486	5.219931969	5.277978883	5.123178041
136	7.839399204	5.986098983	7.89329849	5.997958595	10.03922882	9.050423219	9.961756031	9.076268045	6.699943796	6.908556108	6.733958124	7.033290439	7.154544148	7.165444107	10.36502354	10.47114487	10.51107212	10.90549528	10.81493875	10.81122878	6.1582275	5.729455307	6.110474702	4.979370388	4.829995856	4.999233176	8.609885473	8.312059119	8.439222699	4.663938163	4.982512846	5.045174575
140	4.401362291	4.350173274	4.37162238	4.386917381	4.738825344	4.762598287	4.9112387	5.091513829	6.622870821	6.726157888	6.642521785	7.011625906	6.791024612	6.905343976	4.842517565	4.887521667	4.808940854	4.827472644	4.628394809	4.776553406	4.966597541	4.322078862	4.24824423	4.12663054	4.279083512	4.226889998	3.389549323	3.069479752	3.154792593	3.587454221	3.434333562	3.659136979
141	4.221416102	4.217361239	4.200039631	4.256186083	6.435833869	6.316579866	6.457988311	6.35948844	5.823367457	5.532713587	5.795267207	5.700029576	5.818808296	5.822925995	6.226342681	6.15748603	5.983149694	6.300136093	6.442561593	6.322261713	4.324922322	4.545036669	4.466418215	4.254421148	4.309983844	4.352663964	5.10492295	4.820197932	4.93744351	4.818920545	4.897523855	4.667343836
142	10.06280046	9.276442777	9.89002758	9.570583657	10.55642437	10.03051301	10.46892351	10.03536063	11.8887777	11.87274283	11.85254996	11.49384247	11.4893568	11.5371696	10.56856411	10.45783165	10.65367571	10.35258097	10.24872412	10.29988814	9.749297613	9.483672362	9.591449482	9.432968375	9.426900939	9.36326817	10.59989878	10.7627157	10.70133846	10.2267836	10.18518924	10.21865185
143	6.631974961	6.76286487	6.795984368	6.855151729	9.931846133	9.9092924	10.05453239	9.801835998	9.691475777	9.941926293	9.712982796	9.537407563	9.399290101	9.311258748	9.982560172	9.910615191	10.03467746	9.758974092	9.515589755	9.582321878	10.66564686	10.79969795	10.79069574	10.88627886	10.85663343	10.79760997	10.05847898	9.973104606	10.06412779	10.09350948	10.11765627	10.09758216
146	5.899537417	5.938599616	5.582377721	5.672656626	4.634388814	4.795105208	4.365773417	4.707155832	5.760048322	5.908483474	6.124195098	5.946197486	5.984226081	5.8070881	4.358427998	4.359385175	4.283582559	4.238698328	4.303060361	4.09860599	5.726319897	4.689236736	4.694990783	4.765848904	4.752747061	4.601631537	4.403489046	4.404785363	4.554072258	4.500413155	4.735405576	4.544337696
147	5.2202035	5.981083341	4.948688022	5.610347042	5.181605452	5.365292322	5.277810853	5.153070859	6.069847022	6.091538071	6.171058958	6.142362808	6.231624036	6.162322002	4.93163747	4.984613247	4.956069633	4.774884244	5.063706356	4.99341409	4.335715977	4.156600769	4.272397478	4.362806296	4.215723574	4.286039229	3.93221073	3.708464516	3.717858611	3.562902671	3.556882624	3.534878962
148	4.275908125	4.270205414	4.225380379	4.232618938	3.279376179	3.599016083	2.98720228	3.320411076	5.532469633	5.494332928	5.47468605	5.437214761	5.391363316	5.368777946	3.893173486	3.952348865	3.901250767	4.125133621	4.127733423	4.193912615	4.667079245	4.366138543	4.238900371	4.214531795	4.202491179	4.19456968	2.881535318	2.933581412	3.136866895	2.750000375	2.869372928	2.827618572
150	4.310504682	4.484917427	4.331136956	4.414304639	4.223718551	3.92668175	3.965343139	3.656483168	5.867742765	6.078850995	6.006035752	5.988475371	5.897489819	6.004275424	3.903950508	3.616749061	3.631691682	3.798656416	4.100783768	4.277095507	4.684371318	4.693071814	4.37244751	5.147799695	5.872506609	5.707557276	4.45765113	4.302747277	3.855025008	8.411091418	8.378713497	8.29019198
151	4.260975386	4.333971567	4.245207933	4.29409367	6.731820868	6.821289492	6.6537773	6.489075285	6.149542854	6.052412211	6.065253363	6.036357945	6.218801661	6.246696204	5.759643373	5.939211916	5.52789441	5.648970303	5.800408341	5.832570547	5.772555054	6.060556527	6.049701639	5.577827697	5.707160008	5.6570533	6.177299789	6.103356803	5.822588734	6.023381192	5.963935918	6.056170796
152	5.872287766	6.892169445	5.730577094	6.733393525	5.88813778	6.204804589	5.902662598	5.790931006	5.454968679	5.395534026	5.477727195	5.586525433	5.454620211	5.45314032	6.548398212	6.586982372	6.801998663	6.563587321	6.302917916	6.377258217	7.190779883	6.791458381	6.647696596	7.054798482	7.052463103	7.052340519	6.525867702	6.458787509	6.731322589	6.543870354	6.646444271	6.722892996
153	4.268595933	4.244878562	4.219253798	4.31479391	3.344300944	3.66437061	3.344300944	3.246426235	5.482264236	5.581840516	5.603787389	5.491324986	5.62558526	5.598718663	7.947995159	7.848635618	8.029052343	8.915998672	8.616683647	8.820926991	4.455041171	4.262421194	4.188586562	4.432379103	4.463553109	4.562412822	6.707716171	6.920465838	7.003761156	3.765574486	3.928060823	3.647342854
154	7.605333825	9.012733912	7.478438396	8.546662164	10.67330123	10.70649174	10.76372486	10.78865605	11.46963449	11.46762593	11.42010047	9.446703283	9.40369036	9.236935023	4.71318732	4.764719855	4.90749076	4.748408381	4.671680665	4.538845038	5.272742315	5.619977506	5.377350782	5.330848574	6.425458859	5.668199373	5.002285704	5.538507128	5.561198627	6.184056153	6.387308218	6.053405116
155	4.964175087	4.795643939	4.638566054	4.62377248	5.099432977	5.18722579	4.969734907	5.315930659	5.671726589	5.553145449	5.666402442	5.712893176	5.751174123	5.712893176	5.344513965	5.391847888	5.318381019	5.413122385	5.51384485	5.458284248	6.35728884	6.551017262	6.41198327	6.3629541	6.399429352	6.145869792	5.113658551	5.082646087	4.955634715	5.057953056	5.150300733	5.075671526
156	4.539699522	4.623743572	4.365910587	4.469217578	7.619420486	7.401199473	7.468807615	7.359414736	5.437963304	5.558906883	5.698763913	5.515342624	5.500330464	5.476751602	6.666555893	6.706161212	6.880665009	6.982823235	6.9973252	6.859089058	6.494867537	6.78245715	6.29903975	6.267390479	5.902381669	6.137880035	7.793412069	7.866814876	7.62568755	8.0605389	7.816075154	7.938369416
157	5.958539149	5.810813236	5.916739242	5.869042706	6.516920907	6.258362243	6.464909592	6.011012668	5.61923553	5.445935	5.529539079	5.592597044	5.600670195	5.558906883	6.591392997	6.468754935	6.483893302	7.023220311	6.980011837	6.92970299	5.305798848	6.185600404	5.937357708	6.307136711	6.254712984	6.622962295	7.132091854	7.173278745	7.088381407	6.715338935	6.630460133	6.778807602
158	8.260049091	7.89329849	8.22225691	7.776348936	10.71828874	10.17324935	10.65263625	10.16171752	11.26579266	11.39948218	11.28588134	11.56737446	11.50756398	11.47983486	11.39012492	11.40184939	11.31755474	11.79916079	11.76863292	11.80366572	11.15264928	10.47405928	11.01670853	10.52985391	10.39307328	10.33840327	11.2848125	11.32622554	11.29335019	10.4728341	10.5345424	10.56385732
159	7.098288773	6.869067461	7.012710407	6.849225334	9.994017514	9.943586253	10.16810283	9.82367083	11.6196473	11.59876921	11.39700382	11.38947191	11.29999718	11.35139922	9.569362831	9.521232758	9.853457943	9.8284211	9.878562585	9.822486562	9.319900451	8.959706209	9.035239989	9.219674016	9.246180138	9.351818985	9.952343662	9.976675928	10.09696313	9.735009838	9.671584496	9.668332971
161	6.555648239	6.539776034	6.758113606	6.602098691	9.273870235	9.29154838	9.146563665	9.277114125	7.455564215	7.193279793	7.402670838	6.820238795	7.200616227	7.122232713	6.831854681	7.000954964	7.165233224	7.007072801	6.591175852	6.957488555	7.401146448	7.295434035	7.659158764	7.622609488	7.566390865	7.432630072	9.588876918	9.569974692	9.520277368	9.364314259	9.343165552	9.304358819
162	6.618045715	6.676845362	6.588376288	6.557393752	8.071448201	8.079487617	7.965323483	7.989568542	8.195173564	8.261984161	7.948389893	8.531762537	8.41270201	8.301861207	7.594466183	7.567234037	7.742370206	7.202780271	7.223944373	7.248174076	7.370059697	7.448301545	7.407124544	7.055058345	7.098069	7.178812534	7.26074509	7.223339526	7.336317446	7.179658864	7.154508346	7.168010031
163	7.550545515	7.203084708	7.683246393	7.289689629	10.81291403	10.90489308	10.69875176	10.89612562	8.169656844	8.160781592	8.192131335	8.27046931	8.294357688	8.225583931	11.32858074	11.35557347	11.37883279	11.83408272	11.78769161	11.71698412	10.40466219	10.11924302	10.51134595	10.15558147	10.36986712	10.17636378	10.23291084	10.34338804	10.33201346	9.478439155	9.496944196	9.5069752
164	5.71139872	5.923245654	5.853103143	6.050909996	9.645595189	9.890658512	9.522787079	9.823311326	8.144885752	8.092044898	8.282676302	8.072731067	7.995038041	8.14343759	8.870670468	8.768614301	8.970586263	8.670769757	8.627440719	8.697461958	8.000450735	8.220439636	8.40943261	8.440008446	8.506275717	8.524195266	9.948493709	9.918241805	10.05244685	9.650591428	9.768513747	9.684374705
165	4.192608582	4.230598106	4.178492209	4.276533277	6.784481581	6.716010479	6.488302591	6.395521331	5.961883944	5.833828934	6.036732862	5.724475113	5.970250223	5.728925803	5.633461935	5.452625874	5.523400942	5.307748728	5.674302686	5.205418627	6.839957173	6.013222096	6.239080304	6.133981502	6.24455131	5.993222612	6.7940188	6.761750624	6.89290714	7.055500798	7.103506544	6.960374363
166	7.052159795	6.22492781	7.065527875	6.839159093	9.671072072	9.846074257	9.494444733	9.802553613	10.66693085	10.55083176	10.71411694	10.35759112	10.50272128	10.61882398	9.522473137	9.597330378	9.787359537	9.530643942	9.450475861	9.545568998	9.468817448	9.051837839	9.518590862	8.84948481	8.81978189	8.922683526	7.498470154	7.40268322	7.506556852	7.377187246	7.496547186	7.539346359
167	4.232141267	4.249980959	4.158102879	4.244161579	2.968750316	2.910316518	2.900651171	2.939312559	5.587818086	5.579008143	5.576741649	5.684634226	5.600670195	5.577628179	3.475086222	3.392114938	3.533310886	3.367592105	3.39849217	3.330850769	4.602862166	4.611025064	4.330197494	4.330197494	4.349988593	4.311948549	2.55889944	2.566075882	2.349937268	2.249023402	2.38108119	2.462235738
173	4.204492642	4.1656082	4.173161613	4.227336657	3.448363727	3.356469524	3.489398624	3.564762119	5.598203121	5.647873645	5.411141215	5.446948418	5.432725756	5.145699806	3.885339482	3.835857571	3.902664293	3.995474971	3.849246601	3.778127045	4.007084116	4.45539998	4.192674441	4.575095826	4.196697205	4.097204978	2.995887057	2.993074334	2.994968149	2.773584807	2.65780888	2.765058473
174	4.230070192	4.229842295	4.187075312	4.185996141	5.457624659	5.644484761	5.530442873	5.385281357	6.160736421	5.991322909	5.879694749	7.23231517	6.973621873	7.014932583	4.632630545	4.618578522	4.649320323	4.750332452	4.709381968	4.380622097	4.491795676	4.78201536	4.690607653	4.785598894	4.816581336	4.700238673	4.791983085	5.107224342	4.769922741	5.983622932	6.150016329	6.110260083
175	6.2047795	6.259116532	6.064857882	6.085830297	8.650993215	8.930734246	8.605355063	8.882582164	8.966695291	8.885925275	8.91306372	8.631080104	8.629552632	8.686634093	9.143119247	9.100591997	9.206793985	8.97718103	9.021051463	8.910520208	6.939661983	7.986132939	7.715743613	8.339957606	8.170211293	8.645903491	7.780965254	7.839595132	7.969502699	8.81564043	8.851368928	8.811285935
176	4.62260739	4.660972275	4.422095593	4.583311588	6.419801721	6.644307907	6.424374761	6.544696246	5.943398765	6.060232553	5.91044239	5.954636004	5.91652849	5.891743568	5.237265897	5.007764525	5.012558679	5.555646157	5.303768512	5.298657761	5.483181527	5.507300188	5.264664773	5.309948051	5.591302799	4.98672788	6.250094751	6.073356202	6.278026328	6.407921169	6.325563604	6.451835229
177	5.676973973	4.718015491	5.152501814	4.925228879	5.502719403	5.514271083	5.381682154	5.687510883	5.518301747	5.524202104	5.390052099	5.617328342	5.597005489	5.549595456	4.281083657	4.265310333	4.363233434	4.352683071	4.239054866	4.238524587	4.772254833	4.605998885	4.395534839	4.519844697	4.505396128	4.663749496	5.148661266	4.675505727	4.92737254	5.158977579	5.24076612	5.162095594
178	6.104813984	5.936455666	6.171370839	5.98151281	8.830891092	8.419356621	9.163175518	8.920891134	8.182544095	8.173341119	8.315805697	7.911205465	8.020356784	8.149223428	9.868953313	9.916033647	10.12539335	9.932426971	9.753064099	9.831944936	9.385379863	9.397019684	9.668700547	9.397108128	9.183253561	9.48250832	9.171545265	9.324000372	9.411182324	9.388807911	9.538252678	9.3117207
