EntrezID	S_HCC_Ctrl_R1	S_HCC_Ctrl_R2	S_HCC_Ctrl_R3	S_HCC_TGFb_R1	S_HCC_TGFb_R2	S_HCC_TGFb_R3	S_NCI_Ctrl_R1	S_NCI_Ctrl_R2	S_NCI_Ctrl_R3	S_NCI_TGFb_R1	S_NCI_TGFb_R2	S_NCI_TGFb_R3	T_Ctrl1_R1	T_Ctrl1_R2	T_Ctrl1_R3	T_TGFb_R1	T_TGFb_R2	T_TGFb_R3	T_Ctrl2_R1	T_Ctrl2_R2	T_Ctrl2_R3	W_Ctrl_R1	W_Ctrl_R2	W_Ctrl_R3	W_TGFb_R1	W_TGFb_R2	W_TGFb_R3
8481	9.361600348	9.283839793	9.177266815	8.789780623	8.816357235	8.720144841	9.175300385	9.152174199	9.17303327	8.855397416	8.726927848	8.72443631	9.611598101	9.450245541	9.634138808	9.090528855	9.38531053	9.215216465	9.791746214	9.806650396	9.751369354	5.283997104	5.223424546	5.438412958	5.530674201	5.215757938	5.371554556
8482	7.39094817	7.688671494	7.770654049	9.512692961	9.392099493	9.395701553	7.923825068	7.977502374	7.906705106	9.028444321	9.212413929	9.273075043	5.240578618	5.469607516	4.975504305	5.29110201	5.184485297	5.244495753	5.227543807	5.208471295	5.179747946	3.450483853	3.097872356	3.160059166	3.462571579	3.310550896	3.310550896
8483	4.604156362	4.611284043	4.705773986	4.65251642	4.398330546	4.822102941	6.091955771	5.77820457	5.799731224	6.434277211	6.419140362	6.426594532	5.135684501	4.978850786	4.942223869	5.358222532	5.135684501	5.061939211	4.999275304	5.28446088	5.135684501	3.609697139	3.496650922	3.650111923	3.60011385	3.803109729	3.744930246
8484	6.909645757	7.079246823	7.131519416	7.09335757	7.113641745	7.116464668	6.856225705	6.736797079	6.793138381	6.985400387	7.006831575	6.796832625	5.574374	5.557793	5.540971	5.717648	5.557793	5.540968	5.894696	5.548106	5.557793	4.300074333	4.798232853	4.709432913	4.447214508	5.029757313	4.847214629
8487	8.832033593	8.780434657	8.814159584	9.007670341	9.052179285	8.814414955	8.924430598	8.927836355	8.820234735	8.822797425	8.815505083	8.917667371	9.558938634	9.402485581	9.402485581	9.598734098	9.627976007	9.613062529	9.273273044	8.95079796	9.038040939	5.470341133	5.541197718	5.597943628	5.770298872	5.550364566	5.909933144
8490	5.624552975	5.669583182	5.497601965	6.061696116	5.854393676	5.876821472	6.412811556	6.448920859	6.168973269	6.667405014	6.913883481	6.942106928	4.890153	4.890153	4.865915	5.085937	5.298481	5.131296	4.743732	4.752564	4.861771	4.593765186	3.635440355	3.999340676	4.57699959	3.587164798	3.414371088
8491	9.643149774	9.533002681	9.585970357	9.252132991	9.35750736	9.029663406	9.031360237	8.970060745	9.148984465	8.733300837	8.718335497	8.633370499	7.959048	8.077153	8.300836	7.997848	8.302511	8.142083	8.142083	8.142083	8.190117	4.227873333	4.408948179	4.827963354	4.205441997	4.052236426	4.041662912
8492	2.843912693	2.851032628	2.834731385	2.83161178	3.208417318	3.205466119	5.991003866	5.982988795	6.411106156	6.198264876	6.16632945	6.362464748	5.219132743	5.158830801	5.351642702	5.002403994	5.247366332	5.08436355	5.705885073	5.49394111	5.571649386	3.0647269	3.117142889	2.943209078	3.012589978	2.866380575	3.043063504
8493	8.906578139	8.910000113	8.976881648	9.160239316	9.110660969	9.113269905	9.201009333	9.076895678	8.914932934	9.317164652	9.214816201	9.278984802	6.711483108	7.020644909	6.951758701	8.924283787	8.725427847	8.718704616	7.133701121	6.907632189	6.760754871	4.960851915	5.066121279	5.483115197	5.312057861	4.999132988	5.392656079
8495	5.556693135	5.128011313	5.3262533	4.732698212	4.232539828	3.726625308	4.547149057	5.190314619	4.799515611	4.129777755	4.018739028	3.936138949	6.102298839	6.102298839	6.102298839	6.149874584	6.166328922	6.010075555	6.314653721	6.102298839	6.149236022	3.224500661	3.372945155	2.955918678	2.876163686	2.885181014	2.947782654
8496	6.825226622	6.846842193	6.706401957	7.78253557	7.710953969	7.508829716	7.632308084	7.354377854	7.722579375	8.119880388	8.156969188	8.112795029	10.04727504	10.12533335	9.909792675	9.692826824	9.735348502	9.772161496	9.933618473	9.743768009	10.08780182	4.921600315	5.087825598	5.532071572	5.19315007	5.616261857	5.593970863
8497	7.309511099	7.256856523	7.261463007	6.748723283	6.757506423	6.567753699	5.966321022	5.807369299	5.79738472	6.364832692	6.543596608	6.616811653	5.10325116	4.903028872	5.068651768	5.179219336	4.823171177	4.671306309	4.844561879	4.834076657	5.176940047	2.84362875	2.83203949	2.734104012	2.963942659	3.084376434	3.015736405
8498	6.248898639	6.299620024	6.281123643	6.526858245	6.586465692	6.78218208	7.41695042	7.393799384	7.141644278	7.64376611	7.639966735	7.757431608	7.847214154	7.924481248	7.977814731	8.079839387	7.980902801	8.177360591	7.924481248	7.79279072	7.797489398	5.134177947	5.618935122	5.372864752	5.146347932	5.280504361	5.146347932
8499	2.797992933	2.925337451	3.131111947	2.719745984	2.805921711	2.88286257	3.96963258	3.75132661	3.898616698	4.701567429	4.775715554	4.485618541	5.031452781	4.973495361	5.158499957	5.014118194	4.950968432	5.028817257	5.022613442	5.092452949	5.196804895	3.104196516	3.045709969	3.005106876	2.521056087	3.290198396	3.159472252
8500	10.68876458	10.63999784	10.64369471	11.3544665	11.36902035	11.3282903	7.851578687	7.90886974	7.985173949	7.459050993	7.378191827	7.46509066	5.913658158	5.833557687	6.014012496	5.483574936	5.492256486	5.835574254	6.323622051	6.160480825	6.579557419	5.039743512	4.635542347	5.028602805	5.208500931	5.079511148	5.350010191
8501	5.577839547	5.534400246	5.57871415	6.3004475	6.387967186	6.493331484	4.78435925	5.040562854	5.027427182	5.139069969	5.299907881	5.079051468	5.384878836	5.482594449	5.435899541	5.987772604	5.486096827	5.781784959	5.33359158	5.34693092	5.486096827	3.847503662	3.883008824	4.026519518	3.91386339	4.204029249	3.828418688
8502	9.65504656	9.533524148	9.438741437	8.960386363	8.765903353	8.669632078	7.406823042	7.568982406	7.522272349	7.114308767	7.115812263	7.102724334	8.612214102	8.699536781	8.913952236	8.380210176	8.488535168	8.457636154	8.570198062	8.523906048	8.494496174	5.019905987	4.013476472	5.462730742	5.669812217	4.793588109	5.379077984
8503	11.03703315	10.62383177	10.56769886	9.754709952	9.723613815	9.905530278	8.969947725	9.041091395	8.922884108	7.605387309	7.54718785	7.682049957	6.376792897	6.583562171	6.824915423	7.035439397	7.098644411	7.140117481	6.602830882	6.826069139	6.855669035	4.573886028	4.075367771	5.008932723	4.793588109	5.105955367	4.701358401
8504	9.090097937	9.198724166	9.269011451	8.811401331	8.907370708	8.785158533	5.022215656	5.081941855	5.166710148	5.365648695	5.269335659	5.519590142	9.775454717	9.726934262	9.698342338	9.329515358	9.416644429	9.431002849	9.890417686	9.972782772	9.925699888	5.24499292	5.43637385	5.685309711	5.702384762	5.876768196	5.819163127
8505	8.213857514	8.192680025	8.178298539	8.166995166	8.121540368	8.177275886	8.168444969	8.205106877	8.196393583	8.05977799	8.110518056	8.09126185	8.90246002	9.102354027	8.943872698	8.957050603	8.945249351	8.907754849	8.937181661	8.995061878	8.999205889	4.447146967	4.46089302	4.660077029	4.578793069	4.25316067	4.536258292
8506	7.37577143	7.122867973	7.197065261	7.314449277	7.387547574	7.285802929	6.339850629	6.204660761	6.284920278	6.261710578	6.240905647	6.202144279	6.013825	6.112902	6.042014	6.317913	6.370863	6.550054	6.419909	6.350704	6.557136	4.629989443	4.62214663	4.914003002	4.393594644	4.2942819	4.477177869
8507	8.397239496	8.844064639	8.554318691	7.65956335	7.565438762	7.62619224	8.399791998	8.406253499	8.194659489	8.567437751	8.61758007	8.749839444	9.734878436	9.365641341	9.493609179	8.206391889	7.875322258	8.311560366	8.369183974	8.242067173	8.779110359	7.397585531	7.438555729	7.110258604	7.15667171	7.22039352	6.984436351
8508	10.8905222	10.77025213	10.83834265	10.27322734	10.30552389	10.34362898	10.82072263	10.81010853	10.86437643	10.6114538	10.53294301	10.55107688	9.104393676	8.928736822	8.89050428	7.877960907	7.823745293	7.975053764	8.662015801	8.716094332	8.716094332	7.942925089	7.932715674	8.001309375	7.972988694	7.950747772	8.074473862
8509	5.768511468	6.025381324	5.939079793	5.499485832	5.287529983	5.403588621	5.899773779	5.739634434	5.635595473	5.523281647	5.621743746	5.644839596	5.849213144	5.716518467	6.135631712	6.135631712	6.135631712	6.172456824	6.349420848	6.151658791	6.309009307	4.907310145	4.947312806	4.855757692	4.820697813	4.903465033	4.996844026
8513	3.259131097	3.519680182	3.502784725	3.835844508	3.428992268	3.543065262	3.32245152	3.48289116	3.573286215	3.416323361	3.292835524	3.218950321	4.916751902	4.773520237	4.916751902	4.907190404	4.882026468	5.005042081	4.963252457	4.916751902	4.916751902	2.421990024	2.381637097	2.545633168	2.598453899	2.545710005	2.480025516
8514	5.913234739	5.94464945	6.034804662	5.792722774	5.715993104	5.837542392	6.954638722	7.154794465	7.201203474	7.088893558	6.866368939	7.041337572	5.571381739	5.654567801	5.555075482	5.477677024	5.320186444	5.538927196	5.401319435	5.381751583	5.49451182	5.10454644	5.568024375	4.979727417	4.842061695	4.594984924	4.862472468
8515	5.217782578	5.310525813	5.656176298	5.486780194	5.607863452	5.547694244	5.705178351	5.746985095	5.96612157	6.063553821	6.051269172	6.050479403	6.916598635	7.300767579	7.212734789	9.395439189	9.338809962	9.270497387	6.609897235	6.577830664	6.688458711	3.281187846	3.186610905	3.174340038	2.958826068	3.406024802	3.186610905
8516	3.655301987	3.63430199	3.602224397	3.692929741	3.986519328	4.072210716	5.668180589	5.687607125	5.641222316	5.895388857	5.721328083	5.733918032	5.169542722	5.142786486	5.016192371	5.03975321	5.086980165	5.094590174	5.069064834	5.045852529	5.192471257	3.834071533	3.149273495	3.356724777	3.572333758	3.500082785	3.324216396
8517	7.735347061	7.810839666	7.855782748	8.048597497	7.97673948	7.905301765	8.434590583	8.468371864	8.357998271	8.527344915	8.415156372	8.517264537	7.414402	7.159345	7.415136	7.442022	7.416455	7.579404	7.443668	7.415136	7.34392	5.55900738	5.680662558	5.765723028	5.496114576	5.97636241	5.692210196
8518	10.26838192	10.206239	10.19829785	9.902025073	9.892726902	9.809175134	5.124406927	5.107601946	4.997023841	5.563790652	5.388184067	5.211523301	10.61934898	10.75055305	10.7188331	10.10554918	10.18847861	10.19513645	10.77917889	10.83647373	10.90323657	2.57404176	2.772185334	2.410065019	2.410709653	2.536018895	2.521371156
8519	9.838481636	8.666402067	8.756807347	7.934400668	8.087078388	8.070891601	8.912773869	9.220099898	9.670945925	8.561751384	8.511262944	8.633225088	5.598413125	5.561493339	5.27493786	7.173079639	6.624023074	6.515792182	5.31312195	5.256775965	5.37527592	6.989110438	6.41366552	6.890555463	5.666124045	4.993912937	5.568741035
8520	10.99896887	11.1969916	11.22841344	11.24672064	11.22538927	11.17282179	10.91066016	10.88433414	10.83472835	10.8755408	10.90531047	10.91727612	12.49350834	12.62592713	12.46364021	12.38543247	12.37180146	12.38543247	12.3145328	12.1698353	12.29449834	8.125730151	8.168697698	8.177797829	8.193949639	8.16255288	8.307596546
8521	3.993597908	4.009515967	3.617338195	3.765356628	3.858063938	3.518140003	3.55391487	3.439522635	3.433273942	3.354720905	3.632297862	3.433273942	4.595875241	4.982448324	4.688034043	4.742295425	4.798027563	4.742295425	4.760247606	4.742295425	4.689745262	2.344336352	2.334015032	2.488069741	2.461003189	2.325881426	2.231144141
8522	4.218743516	4.585993852	4.555099938	5.738111403	5.96977753	6.35585105	4.125932876	4.249990065	4.205059751	4.360502389	4.484126357	4.542852135	5.395447489	5.617283323	5.55419435	5.712886563	5.623899666	5.668385311	5.544317163	5.561859067	5.535059342	4.982625944	5.274874423	5.068628992	4.993114925	5.059489009	4.864674394
8525	4.630695846	4.557990146	4.828415539	5.056437836	4.982488004	5.226730562	7.440031218	7.303955678	7.180845105	7.449942023	7.463562372	7.601019704	7.666263033	7.571547177	8.240439869	7.683381147	7.591232382	7.627466743	7.55922833	7.88255153	7.690061228	4.006303184	3.95587957	3.941287264	4.070793524	4.480349036	3.95587957
8526	6.431271109	6.597744872	6.326230694	5.663846297	5.711433408	5.982329656	6.30765473	6.575900504	6.391261806	5.922270201	5.884049391	6.194112862	5.078501881	5.264370609	5.149686766	5.149686766	5.128925922	5.030387922	5.187726049	5.463441478	5.586640057	2.283033783	2.23516815	2.435887209	2.493277561	2.415023833	2.422090615
8527	9.255603597	9.293337063	9.397086374	9.524180921	9.386962842	9.333905032	9.599527625	9.577840774	9.767526829	8.701783489	8.721297816	8.808690676	7.043975039	6.869921694	7.230087449	7.030844945	7.076908555	7.291740373	6.779132209	6.817149356	6.960903034	4.555760904	4.5025912	4.555760904	4.927230128	4.671196947	5.156920285
8528	5.269983381	5.494425576	5.115280611	6.108427739	6.379684846	6.348960402	5.724437064	5.662262936	5.598484286	5.709921409	5.632871284	5.460258406	5.033474963	5.061609496	5.033474963	5.033474963	5.088707533	4.979882222	5.033474963	5.329805126	4.971948912	4.215572548	3.67258746	3.650713546	3.817627347	3.481800236	3.772997892
8529	5.215264865	4.829897848	5.155241995	4.852405858	4.758671824	4.854439311	4.794268052	4.559381852	4.874015732	4.610555971	4.692973492	4.559381852	5.13027717	5.2780809	5.091535132	5.653619332	5.961793121	5.970287967	5.542315684	5.542315684	5.1797299	3.544977507	3.517481354	3.335822229	3.424673526	3.591823365	3.449342489
8530	5.920362497	5.860762928	5.803205814	5.421484767	5.439973093	5.534989342	4.639111283	4.70884033	4.526924257	4.655324565	4.837679947	4.863633886	5.204023912	4.937022279	5.061782745	4.901122555	4.794465285	4.901122555	4.95364097	4.815073257	4.86551468	3.3537133	3.287542077	3.232305382	2.849001722	3.344350525	2.857186744
8531	12.97997401	13.0410308	13.05402116	12.89590919	12.91897922	12.85528526	4.641471413	4.836928069	4.891112188	4.426596568	4.417102169	4.542435132	5.338167197	5.251121582	5.123197699	5.467430164	5.231171202	5.44367552	5.125511	5.175297105	5.163940259	8.150389943	8.185997786	8.600712199	8.09259355	8.199475574	8.098698361
8533	10.89541946	11.09392298	11.12191173	11.16484431	11.17142178	11.04421476	10.75045441	10.59275709	10.52752682	10.67858321	10.67774943	10.64411645	11.70386524	11.72950395	11.72950395	11.93555942	12.06420805	11.99113196	11.39908547	11.324317	11.30718474	8.184974102	8.473903336	7.987599652	8.347355959	8.727216755	8.322036838
8534	6.012678122	6.39625176	6.477311089	6.517869376	6.399563581	6.345707847	5.03985979	5.102956851	5.194399254	5.162110793	5.251816929	5.162110793	5.504598737	5.399151618	5.304654592	5.365847522	5.362848844	5.286855575	5.539921998	5.176498108	5.240661339	3.282071172	2.817164453	3.080351548	2.889181236	2.752336506	2.982810459
8535	4.031562444	3.63062384	3.839833301	4.066998541	3.771807594	4.039613505	11.29299649	11.18837297	11.42013902	10.6913227	10.69903643	10.72152998	4.957968873	4.933613887	5.300531447	5.171987628	5.078497301	5.19108219	5.078497301	4.965416567	4.992446434	3.280706969	2.998956086	2.831017186	3.217470634	3.083322454	3.230992631
8536	5.885738175	6.277037104	6.364455612	5.873130529	5.83074763	5.677068512	5.261019805	5.311875092	5.376801384	5.25164926	5.106060763	5.095779505	5.508815028	5.508815028	5.31220961	6.163384268	5.508815028	5.69410673	5.413694893	5.265586555	5.404456657	4.025516097	4.081361343	4.274595471	3.88349241	4.0949162	4.028678994
8537	5.300968121	5.406468657	5.427640651	5.483258484	5.280487649	5.14172418	6.468507306	6.132666106	6.2615303	5.549018455	5.75257946	5.625335824	5.760599192	5.72291063	5.881209412	5.748060569	5.748060569	5.713284967	5.916579485	5.642000804	5.748060569	3.982582391	3.828952253	4.996160243	4.379511826	4.660634555	4.314651914
8538	5.678791054	5.597237934	6.045489706	5.606961257	5.857219883	5.716708993	6.322613775	6.349631716	6.321069734	6.140329414	6.27013805	6.188562142	5.533251981	5.433993879	5.189250276	5.246695395	5.188874237	5.246695395	5.299266251	5.170650797	5.531281207	4.138090035	4.165545253	3.967524478	4.093318164	4.044422716	4.153854821
8539	6.400183329	6.618164729	6.649477158	7.633152281	7.72025529	7.445736991	5.516468352	5.671455615	5.373938284	6.360202321	6.446333953	6.481740747	10.5813695	10.61797731	10.74215144	10.66737201	10.7130405	10.76866179	10.53675528	10.54524635	10.49675051	4.717570795	4.495545935	4.906477574	4.734991591	4.893801556	4.968782748
8540	8.707979053	8.621318641	8.597282307	8.941587198	8.96497415	8.976982347	7.357236586	7.480209137	7.330023494	8.360817488	8.422067276	8.385998471	10.05086267	10.1677236	9.586187047	10.31541344	10.25700766	10.14241841	10.13285989	10.02231792	9.882267266	5.252188649	4.897894234	5.345024756	5.904222131	5.457941541	5.744712403
8541	6.358868677	6.437808524	6.136603539	5.820769955	6.031166052	5.954343977	7.033941985	6.8396829	7.016357438	6.800625351	6.880951145	6.849941044	5.410816199	5.360195511	5.266940755	5.266940755	5.131678193	4.796393025	5.401206362	5.491273461	5.26031473	3.997269644	4.163368249	4.088462054	3.967834194	3.91386339	3.953819232
8542	10.65015368	10.66015294	10.70901139	8.235677228	8.170239155	8.504691825	7.603838261	7.779035039	7.650707367	6.519086244	6.615317431	6.727348767	5.223205745	5.048588906	5.171555887	5.25899774	5.099417816	5.041599665	5.365930524	5.171555887	5.133779969	5.04589493	4.759072561	4.884879354	4.903424996	4.777618203	4.852622664
8543	8.1009619	8.183279764	8.305684919	8.938618362	8.918839568	8.717893555	6.650433265	6.634358273	6.64440476	6.879113983	6.858756236	7.12747804	9.353844943	9.024014718	9.222203812	9.55105267	9.574972049	9.638814072	9.207679645	9.19284035	9.073251798	4.938918339	4.805598734	5.284859144	5.778607361	5.117580774	5.818643058
8544	8.384279848	8.307522631	8.16203609	6.910236884	7.137203079	7.154948916	7.780278465	7.890793759	7.934594374	6.927300236	6.908675095	7.082092138	9.595267429	9.619508038	9.410332914	9.237291413	9.11309419	9.283288707	9.690625362	9.255961422	9.522842442	5.845825048	5.977309335	6.106836718	5.614690411	5.665463218	5.953839513
8545	10.53361294	10.40491942	10.37469206	10.82195281	10.81743357	10.88170855	8.552574659	8.502165934	8.252034627	8.918060314	8.916035695	8.988622079	9.809132736	9.847424502	9.389953281	10.18725164	10.07483981	9.970294556	9.682458114	9.346061819	9.213695225	6.963994157	6.871924581	6.281572841	6.866268638	7.05419819	6.4831693
8546	7.409652837	7.310607954	7.203198904	6.993202083	6.990234723	6.913364715	7.229184427	7.313342592	7.114138267	6.937085767	7.163844576	7.062196768	9.744445781	9.845278351	9.882625633	9.548303062	9.541182115	9.28992578	9.674248566	9.688032237	9.59111372	5.523480308	5.168894997	5.916304081	5.923472177	5.758688615	5.795150735
8547	5.496928011	5.778397208	5.8696095	5.489427634	5.542998703	5.524630137	5.110287489	5.138838071	5.17056675	5.042838604	5.108928462	5.164688185	5.131814609	4.943934906	4.921929436	5.405598868	5.126533094	5.045852529	5.096404032	5.112191415	5.00118189	3.007443609	3.123050405	3.042827464	3.228038675	3.010240123	3.129121856
